,Date,OpenCL,HighCL,LowCL,CloseCL,OpenDA,HighDA,LowDA,CloseDA,delta_C,delta_D,delta_C_squared,delta_D_squared,lag_delta_C_squared,lag_delta_D_squared,lag2_delta_C_squared,lag2_delta_D_squared,lag3_delta_C_squared,lag3_delta_D_squared,lag4_delta_C_squared,lag4_delta_D_squared,lag_delta_C,lag_delta_D
1500,3/10/2020,30.37000084,35.02000046,30.20000076,34.36000061,45.56999969,45.88000107,41.45999908,45.47000122,3.989999771,-0.099998474,15.92009817,0.009999695,3.027599203,0.230399561,23.13611321,5.856391138,1.512898874,2.220105002,0.025599951,1,-1.739999771,0.479999542
1501,3/11/2020,34.61999893,36.34999847,32.56000137,32.97999954,44,44.34000015,41.72999954,42.66999817,-1.63999939,-1.330001831,2.689597998,1.768904871,15.92009817,0.009999695,3.027599203,0.230399561,23.13611321,5.856391138,1.512898874,2.220105002,3.989999771,-0.099998474
1502,3/12/2020,33.06999969,33.63000107,30.02000046,31.5,37.47000122,38.77999878,33.45999908,33.70999908,-1.569999695,-3.760002136,2.464899042,14.13761606,2.689597998,1.768904871,15.92009817,0.009999695,3.027599203,0.230399561,23.13611321,5.856391138,-1.63999939,-1.330001831
1503,3/13/2020,30.77000046,33.86999893,30.32999992,31.72999954,38.54000092,38.74000168,34.79000092,38.36000061,0.959999084,-0.180000305,0.921598242,0.03240011,2.464899042,14.13761606,2.689597998,1.768904871,15.92009817,0.009999695,3.027599203,0.230399561,-1.569999695,-3.760002136
1504,3/16/2020,33.75,33.75,28.10000038,28.70000076,32.79999924,38.08000183,31.22999954,35.81000137,-5.049999237,3.010002136,25.50249229,9.06011286,0.921598242,0.03240011,2.464899042,14.13761606,2.689597998,1.768904871,15.92009817,0.009999695,0.959999084,-0.180000305
1505,3/17/2020,28.69000053,30.29999924,26.62999916,26.95000076,36.22999954,37.18999863,30.60000038,31.73999977,-1.739999771,-4.489999771,3.027599203,20.16009794,25.50249229,9.06011286,0.921598242,0.03240011,2.464899042,14.13761606,2.689597998,1.768904871,-5.049999237,3.010002136
1506,3/18/2020,26.94000053,27.21999931,20.05999947,20.37000084,29.79000092,29.79000092,19.10000038,23.48999977,-6.569999695,-6.300001144,43.16489599,39.69001442,3.027599203,20.16009794,25.50249229,9.06011286,0.921598242,0.03240011,2.464899042,14.13761606,-1.739999771,-4.489999771
1507,3/19/2020,22.29999924,27.70999908,21.36000061,25.21999931,23.36000061,24.14999962,20,21.51000023,2.920000076,-1.850000381,8.526400446,3.422501411,43.16489599,39.69001442,3.027599203,20.16009794,25.50249229,9.06011286,0.921598242,0.03240011,-6.569999695,-6.300001144
1508,3/20/2020,24.72999954,27.88999939,19.45999908,22.43000031,23.17000008,26.85000038,21.26000023,21.35000038,-2.299999237,-1.819999695,5.28999649,3.312398889,8.526400446,3.422501411,43.16489599,39.69001442,3.027599203,20.16009794,25.50249229,9.06011286,2.920000076,-1.850000381
1509,3/23/2020,22.52000046,24.06999969,20.79999924,23.36000061,22.17000008,22.82999992,20.60000038,22.21999931,0.840000153,0.049999237,0.705600256,0.002499924,5.28999649,3.312398889,8.526400446,3.422501411,43.16489599,39.69001442,3.027599203,20.16009794,-2.299999237,-1.819999695
1510,3/24/2020,23.87000084,25.15999985,23.09000015,24.01000023,26.26000023,28.97999954,24.52000046,26.88999939,0.13999939,0.629999161,0.019599829,0.396898943,0.705600256,0.002499924,5.28999649,3.312398889,8.526400446,3.422501411,43.16489599,39.69001442,0.840000153,0.049999237
1511,3/25/2020,24.37000084,25.23999977,22.90999985,24.48999977,31.48999977,33.27999878,27.39999962,31.10000038,0.119998932,-0.38999939,0.014399744,0.152099524,0.019599829,0.396898943,0.705600256,0.002499924,5.28999649,3.312398889,8.526400446,3.422501411,0.13999939,0.629999161
1512,3/26/2020,24.25,24.64999962,22.37999916,22.60000038,32.61000061,35.88999939,30.42000008,31.70000076,-1.649999619,-0.909999847,2.722498741,0.828099722,0.014399744,0.152099524,0.019599829,0.396898943,0.705600256,0.002499924,5.28999649,3.312398889,0.119998932,-0.38999939
1513,3/27/2020,23.29000092,23.44000053,20.87999916,21.51000023,30.71999931,31.31999969,29.02000046,29.54999924,-1.780000687,-1.170000076,3.168402444,1.368900179,2.722498741,0.828099722,0.014399744,0.152099524,0.019599829,0.396898943,0.705600256,0.002499924,-1.649999619,-0.909999847
1514,3/30/2020,20.93000031,20.93000031,19.27000046,20.09000015,28.48999977,29.29000092,26,28.67000008,-0.840000153,0.180000305,0.705600256,0.03240011,3.168402444,1.368900179,2.722498741,0.828099722,0.014399744,0.152099524,0.019599829,0.396898943,-1.780000687,-1.170000076
1515,3/31/2020,20.22999954,21.88999939,20.01000023,20.47999954,29.35000038,30.53000069,28.42000008,28.53000069,0.25,-0.819999695,0.0625,0.6723995,0.705600256,0.03240011,3.168402444,1.368900179,2.722498741,0.828099722,0.014399744,0.152099524,-0.840000153,0.180000305
1516,4/1/2020,20.10000038,21.54999924,19.89999962,20.30999947,26.59000015,26.59000015,23.69000053,23.87000084,0.209999084,-2.719999313,0.044099615,7.398396265,0.0625,0.6723995,0.705600256,0.03240011,3.168402444,1.368900179,2.722498741,0.828099722,0.25,-0.819999695
1517,4/2/2020,21.21999931,27.38999939,20.76000023,25.31999969,23.92000008,24.64999962,22.51000023,22.68000031,4.100000381,-1.239999771,16.81000313,1.537599432,0.044099615,7.398396265,0.0625,0.6723995,0.705600256,0.03240011,3.168402444,1.368900179,0.209999084,-2.719999313
1518,4/3/2020,24.80999947,29.12999916,23.52000046,28.34000015,23.03000069,23.64999962,21.75,22.47999954,3.530000687,-0.550001144,12.46090485,0.302501259,16.81000313,1.537599432,0.044099615,7.398396265,0.0625,0.6723995,0.705600256,0.03240011,4.100000381,-1.239999771
1519,4/6/2020,26.09000015,28.23999977,25.28000069,26.07999992,22.30999947,23.5,20.76000023,22.31999969,-0.010000229,0.010000229,0.000100005,0.000100005,12.46090485,0.302501259,16.81000313,1.537599432,0.044099615,7.398396265,0.0625,0.6723995,3.530000687,-0.550001144
1520,4/7/2020,26.34000015,27.23999977,23.54000092,23.62999916,25.20999908,25.85000038,21.89999962,22.25,-2.710000992,-2.959999084,7.344105376,8.76159458,0.000100005,0.000100005,12.46090485,0.302501259,16.81000313,1.537599432,0.044099615,7.398396265,-0.010000229,0.010000229
1521,4/8/2020,24.29999924,26.45000076,23.73999977,25.09000015,23.09000015,23.63999939,22.53000069,23.22999954,0.790000916,0.13999939,0.624101447,0.019599829,7.344105376,8.76159458,0.000100005,0.000100005,12.46090485,0.302501259,16.81000313,1.537599432,-2.710000992,-2.959999084
1522,4/9/2020,26.28000069,28.36000061,22.56999969,22.76000023,25.39999962,25.53000069,23.35000038,24.38999939,-3.520000458,-1.010000229,12.39040322,1.020100462,0.624101447,0.019599829,7.344105376,8.76159458,0.000100005,0.000100005,12.46090485,0.302501259,0.790000916,0.13999939
1523,4/13/2020,24.60000038,24.73999977,22.03000069,22.40999985,24.97999954,25.05999947,22.07999992,23.25,-2.190000534,-1.729999542,4.796102339,2.992898416,12.39040322,1.020100462,0.624101447,0.019599829,7.344105376,8.76159458,0.000100005,0.000100005,-3.520000458,-1.010000229
1524,4/14/2020,22.36000061,23.07999992,19.95000076,20.11000061,23.98999977,25.29000092,23.82999992,24.54000092,-2.25,0.550001144,5.0625,0.302501259,4.796102339,2.992898416,12.39040322,1.020100462,0.624101447,0.019599829,7.344105376,8.76159458,-2.190000534,-1.729999542
1525,4/15/2020,20.71999931,20.88999939,19.20000076,19.87000084,24.90999985,25.5,23.30999947,24.35000038,-0.849998474,-0.559999466,0.722497406,0.313599402,5.0625,0.302501259,4.796102339,2.992898416,12.39040322,1.020100462,0.624101447,0.019599829,-2.25,0.550001144
1526,4/16/2020,20.14999962,20.53000069,19.42000008,19.87000084,23.76000023,23.79999924,22.62999916,22.78000069,-0.279998779,-0.979999542,0.078399316,0.960399103,0.722497406,0.313599402,5.0625,0.302501259,4.796102339,2.992898416,12.39040322,1.020100462,-0.849998474,-0.559999466
1527,4/17/2020,20,20.21999931,17.30999947,18.27000046,24.14999962,24.61000061,23.59000015,24.27000046,-1.729999542,0.120000839,2.992898416,0.014400201,0.078399316,0.960399103,0.722497406,0.313599402,5.0625,0.302501259,4.796102339,2.992898416,-0.279998779,-0.979999542
1528,4/20/2020,17.72999954,17.85000038,-40.31999969,-37.63000107,23.44000053,24.12000084,22.90999985,23.63999939,-55.36000061,0.199998856,3064.729668,0.039999542,2.992898416,0.014400201,0.078399316,0.960399103,0.722497406,0.313599402,5.0625,0.302501259,-1.729999542,0.120000839
1529,4/21/2020,-14,13.85999966,-16.73999977,10.01000023,23.02000046,23.77000046,22.79999924,23.10000038,24.01000023,0.079999924,576.480111,0.006399988,3064.729668,0.039999542,2.992898416,0.014400201,0.078399316,0.960399103,0.722497406,0.313599402,-55.36000061,0.199998856
1530,4/22/2020,13.11999989,16.18000031,10.26000023,13.77999973,23.87999916,23.94000053,21.62999916,22.46999931,0.659999847,-1.409999847,0.435599799,1.98809957,576.480111,0.006399988,3064.729668,0.039999542,2.992898416,0.014400201,0.078399316,0.960399103,24.01000023,0.079999924
1531,4/23/2020,14.19999981,18.26000023,13.35000038,16.5,22.64999962,22.95999908,22.40999985,22.47999954,2.300000191,-0.170000076,5.290000877,0.028900026,0.435599799,1.98809957,576.480111,0.006399988,3064.729668,0.039999542,2.992898416,0.014400201,0.659999847,-1.409999847
1532,4/24/2020,16.78000069,17.96999931,15.64000034,16.94000053,22.53000069,22.68000031,21.75,22.40999985,0.159999847,-0.120000839,0.025599951,0.014400201,5.290000877,0.028900026,0.435599799,1.98809957,576.480111,0.006399988,3064.729668,0.039999542,2.300000191,-0.170000076
1533,4/27/2020,16.84000015,16.97999954,11.88000011,12.77999973,22.82999992,23.44000053,22,22.15999985,-4.06000042,-0.670000076,16.48360341,0.448900102,0.025599951,0.014400201,5.290000877,0.028900026,0.435599799,1.98809957,576.480111,0.006399988,0.159999847,-0.120000839
1534,4/28/2020,12.96000004,13.68999958,10.06999969,12.34000015,23,24.89999962,22.64999962,24.34000015,-0.619999886,1.340000153,0.384399858,1.795600409,16.48360341,0.448900102,0.025599951,0.014400201,5.290000877,0.028900026,0.435599799,1.98809957,-4.06000042,-0.670000076
1535,4/29/2020,13.35000038,16.78000069,12.67000008,15.06000042,25.69000053,27.60000038,25.5,27.31999969,1.710000038,1.629999161,2.92410013,2.656897264,0.384399858,1.795600409,16.48360341,0.448900102,0.025599951,0.014400201,5.290000877,0.028900026,-0.619999886,1.340000153
1536,4/30/2020,15.64000034,19.44000053,15.44999981,18.84000015,26.70000076,27.22999954,25.5,25.90999985,3.199999809,-0.790000916,10.23999878,0.624101447,2.92410013,2.656897264,0.384399858,1.795600409,16.48360341,0.448900102,0.025599951,0.014400201,1.710000038,1.629999161
1537,5/1/2020,19.04000092,20.47999954,18.06999969,19.78000069,24.95000076,25.39999962,23.71999931,24.12000084,0.739999771,-0.829999924,0.547599661,0.688899873,10.23999878,0.624101447,2.92410013,2.656897264,0.384399858,1.795600409,16.48360341,0.448900102,3.199999809,-0.790000916
1538,5/4/2020,19.11000061,21.42000008,18.04999924,20.38999939,21.19000053,22.79000092,20.5,22.56999969,1.279998779,1.379999161,1.638396875,1.904397684,0.547599661,0.688899873,10.23999878,0.624101447,2.92410013,2.656897264,0.384399858,1.795600409,0.739999771,-0.829999924
1539,5/5/2020,21.23999977,25.48999977,21.12999916,24.55999947,23.02000046,23.5,21.51000023,21.70999908,3.319999695,-1.310001373,11.02239797,1.716103598,1.638396875,1.904397684,0.547599661,0.688899873,10.23999878,0.624101447,2.92410013,2.656897264,1.279998779,1.379999161
1540,5/6/2020,25.52000046,26.07999992,22.57999992,23.98999977,21.76000023,22.10000038,20.75,21,-1.530000687,-0.760000229,2.340902101,0.577600348,11.02239797,1.716103598,1.638396875,1.904397684,0.547599661,0.688899873,10.23999878,0.624101447,3.319999695,-1.310001373
1541,5/7/2020,24.09000015,26.73999977,22.94000053,23.54999924,21.06999969,22.5,21.02000046,21.68000031,-0.540000916,0.61000061,0.291600989,0.372100745,2.340902101,0.577600348,11.02239797,1.716103598,1.638396875,1.904397684,0.547599661,0.688899873,-1.530000687,-0.760000229
1542,5/8/2020,23.35000038,24.98999977,23.26000023,24.73999977,22.36000061,22.92000008,22.04999924,22.71999931,1.38999939,0.359998703,1.932098303,0.129599066,0.291600989,0.372100745,2.340902101,0.577600348,11.02239797,1.716103598,1.638396875,1.904397684,-0.540000916,0.61000061
1543,5/11/2020,24.48999977,25.57999992,23.67000008,24.13999939,22.10000038,22.51000023,21.54999924,22.01000023,-0.350000381,-0.090000153,0.122500267,0.008100027,1.932098303,0.129599066,0.291600989,0.372100745,2.340902101,0.577600348,11.02239797,1.716103598,1.38999939,0.359998703
1544,5/12/2020,24.48999977,26.22999954,24.21999931,25.78000069,22.10000038,22.39999962,21.03000069,21.03000069,1.290000916,-1.069999695,1.664102362,1.144899347,0.122500267,0.008100027,1.932098303,0.129599066,0.291600989,0.372100745,2.340902101,0.577600348,-0.350000381,-0.090000153
1545,5/13/2020,25.29999924,26.45000076,24.79000092,25.29000092,20.96999931,20.96999931,19.09000015,19.40999985,-0.009998322,-1.559999466,1.00E-04,2.433598334,1.664102362,1.144899347,0.122500267,0.008100027,1.932098303,0.129599066,0.291600989,0.372100745,1.290000916,-1.069999695
1546,5/14/2020,25.55999947,27.95999908,25.18000031,27.55999947,18.79999924,19.54000092,17.51000023,19.37999916,2,0.579999924,4,0.336399911,1.00E-04,2.433598334,1.664102362,1.144899347,0.122500267,0.008100027,1.932098303,0.129599066,-0.009998322,-1.559999466
1547,5/15/2020,27.63999939,29.92000008,27.23999977,29.43000031,18.96999931,19.64999962,18.62000084,19.19000053,1.790000916,0.220001221,3.204103278,0.048400537,4,0.336399911,1.00E-04,2.433598334,1.664102362,1.144899347,0.122500267,0.008100027,2,0.579999924
1548,5/18/2020,29.53000069,33.31999969,29.53000069,31.81999969,20.90999985,21.94000053,20.54999924,21.86000061,2.289999008,0.950000763,5.244095457,0.90250145,3.204103278,0.048400537,4,0.336399911,1.00E-04,2.433598334,1.664102362,1.144899347,1.790000916,0.220001221
1549,5/19/2020,32.83000183,33.43999863,31.34000015,32.5,22.56999969,22.56999969,21.31999969,21.76000023,-0.330001831,-0.809999466,0.108901208,0.656099135,5.244095457,0.90250145,3.204103278,0.048400537,4,0.336399911,1.00E-04,2.433598334,2.289999008,0.950000763
1550,5/20/2020,31.88999939,33.77999878,31.55999947,33.49000168,22.34000015,23.10000038,22.13999939,22.71999931,1.600002289,0.379999161,2.560007324,0.144399362,0.108901208,0.656099135,5.244095457,0.90250145,3.204103278,0.048400537,4,0.336399911,-0.330001831,-0.809999466
1551,5/21/2020,33.52999878,34.65999985,33.25999832,33.91999817,22.77000046,23.68000031,22.67000008,23.15999985,0.38999939,0.38999939,0.152099524,0.152099524,2.560007324,0.144399362,0.108901208,0.656099135,5.244095457,0.90250145,3.204103278,0.048400537,1.600002289,0.379999161
1552,5/22/2020,33.95000076,34,30.71999931,33.25,23.23999977,23.39999962,22.22999954,22.69000053,-0.700000763,-0.549999237,0.490001068,0.302499161,0.152099524,0.152099524,2.560007324,0.144399362,0.108901208,0.656099135,5.244095457,0.90250145,0.38999939,0.38999939
1553,5/26/2020,33.29999924,34.81000137,32.47999954,34.34999847,24.47999954,25.87000084,24.28000069,25.64999962,1.049999237,1.170000076,1.102498398,1.368900179,0.490001068,0.302499161,0.152099524,0.152099524,2.560007324,0.144399362,0.108901208,0.656099135,-0.700000763,-0.549999237
1554,5/27/2020,34.13999939,34.31999969,31.75,32.81000137,27.67000008,27.85000038,24.72999954,26.31999969,-1.329998016,-1.350000381,1.768894724,1.82250103,1.102498398,1.368900179,0.490001068,0.302499161,0.152099524,0.152099524,2.560007324,0.144399362,1.049999237,1.170000076
1555,5/28/2020,32.09999847,34.20999908,31.13999939,33.70999908,26.25,26.36000061,24.95000076,25.65999985,1.61000061,-0.590000153,2.592101965,0.34810018,1.768894724,1.82250103,1.102498398,1.368900179,0.490001068,0.302499161,0.152099524,0.152099524,-1.329998016,-1.350000381
1556,5/29/2020,33.68000031,35.77000046,32.36000061,35.49000168,24.62000084,25.61000061,24.37000084,25.20999908,1.810001373,0.589998245,3.276104971,0.348097929,2.592101965,0.34810018,1.768894724,1.82250103,1.102498398,1.368900179,0.490001068,0.302499161,1.61000061,-0.590000153
1557,6/1/2020,35.20999908,35.90000153,34.27000046,35.43999863,25.32999992,26.76000023,25.07999992,26.17000008,0.229999542,0.840000153,0.052899789,0.705600256,3.276104971,0.348097929,2.592101965,0.34810018,1.768894724,1.82250103,1.102498398,1.368900179,1.810001373,0.589998245
1558,6/2/2020,35.56000137,37.06000137,35.27999878,36.81000137,26.68000031,26.97999954,25.94000053,26.40999985,1.25,-0.270000458,1.5625,0.072900247,0.052899789,0.705600256,3.276104971,0.348097929,2.592101965,0.34810018,1.768894724,1.82250103,0.229999542,0.840000153
1559,6/3/2020,36.86000061,38.18000031,35.88000107,37.29000092,27.01000023,28.60000038,26.70000076,28.46999931,0.430000305,1.459999084,0.184900262,2.131597327,1.5625,0.072900247,0.052899789,0.705600256,3.276104971,0.348097929,2.592101965,0.34810018,1.25,-0.270000458
1560,6/4/2020,36.75999832,37.61999893,36.38000107,37.40999985,30.27000046,32.81000137,29.21999931,32.38000107,0.650001526,2.11000061,0.422501984,4.452102576,0.184900262,2.131597327,1.5625,0.072900247,0.052899789,0.705600256,3.276104971,0.348097929,0.430000305,1.459999084
1561,6/5/2020,37.33000183,39.68000031,37.04999924,39.54999924,37.20000076,37.24000168,33.45000076,34.15999985,2.219997406,-3.040000916,4.928388483,9.241605566,0.422501984,4.452102576,0.184900262,2.131597327,1.5625,0.072900247,0.052899789,0.705600256,0.650001526,2.11000061
1562,6/8/2020,39.40999985,40.43999863,37.95999908,38.18999863,36.63000107,37.08000183,35.38000107,36.97000122,-1.220001221,0.340000153,1.488402979,0.115600104,4.928388483,9.241605566,0.422501984,4.452102576,0.184900262,2.131597327,1.5625,0.072900247,2.219997406,-3.040000916
1563,6/9/2020,38.22000122,39.09999847,37.06999969,38.93999863,34.5,34.72999954,32.65000153,34.16999817,0.719997406,-0.330001831,0.518396265,0.108901208,1.488402979,0.115600104,4.928388483,9.241605566,0.422501984,4.452102576,0.184900262,2.131597327,-1.220001221,0.340000153
1564,6/10/2020,38.5,39.90999985,37.72999954,39.59999847,32.24000168,32.99000168,29.76000023,31.63999939,1.099998474,-0.600002289,1.209996643,0.360002747,0.518396265,0.108901208,1.488402979,0.115600104,4.928388483,9.241605566,0.422501984,4.452102576,0.719997406,-0.330001831
1565,6/11/2020,39.09000015,39.09000015,35.40999985,36.34000015,26.64999962,29.56999969,26.60000038,27.20000076,-2.75,0.550001144,7.5625,0.302501259,1.209996643,0.360002747,0.518396265,0.108901208,1.488402979,0.115600104,4.928388483,9.241605566,1.099998474,-0.600002289
1566,6/12/2020,36.25999832,36.99000168,34.47999954,36.25999832,29.88999939,30.73999977,28.75,30.43000031,0,0.540000916,0,0.291600989,7.5625,0.302501259,1.209996643,0.360002747,0.518396265,0.108901208,1.488402979,0.115600104,-2.75,0.550001144
1567,6/15/2020,36.02999878,37.25999832,34.36000061,37.11999893,28.29999924,30.96999931,28,30.45999908,1.090000153,2.159999847,1.188100333,4.665599341,0,0.291600989,7.5625,0.302501259,1.209996643,0.360002747,0.518396265,0.108901208,0,0.540000916
1568,6/16/2020,37.04999924,39.06000137,36.38000107,38.38000107,32.63000107,33.02000046,30.61000061,31.29999924,1.330001831,-1.330001831,1.768904871,1.768904871,1.188100333,4.665599341,0,0.291600989,7.5625,0.302501259,1.209996643,0.360002747,1.090000153,2.159999847
1569,6/17/2020,37.93000031,38.75,37.20999908,37.95999908,30.84000015,31.15999985,30.07999992,30.71999931,0.029998779,-0.120000839,0.000899927,0.014400201,1.768904871,1.768904871,1.188100333,4.665599341,0,0.291600989,7.5625,0.302501259,1.330001831,-1.330001831
1570,6/18/2020,37.74000168,38.97000122,37.11000061,38.84000015,29.87999916,31.14999962,29.60000038,30.79000092,1.099998474,0.910001755,1.209996643,0.828103194,0.000899927,0.014400201,1.768904871,1.768904871,1.188100333,4.665599341,0,0.291600989,0.029998779,-0.120000839
1571,6/19/2020,38.84999847,40.49000168,38.40000153,39.75,31.51000023,31.52000046,29.02000046,29.51000023,0.900001526,-2,0.810002747,4,1.209996643,0.828103194,0.000899927,0.014400201,1.768904871,1.768904871,1.188100333,4.665599341,1.099998474,0.910001755
1572,6/22/2020,39.18000031,40.70000076,39.11999893,40.45999908,29.03000069,29.84000015,28.55999947,29.30999947,1.279998779,0.279998779,1.638396875,0.078399316,0.810002747,4,1.209996643,0.828103194,0.000899927,0.014400201,1.768904871,1.768904871,0.900001526,-2
1573,6/23/2020,40.68000031,41.63000107,39.75999832,40.36999893,29.53000069,29.64999962,28.72999954,29.63999939,-0.310001373,0.109998703,0.096100851,0.012099715,1.638396875,0.078399316,0.810002747,4,1.209996643,0.828103194,0.000899927,0.014400201,1.279998779,0.279998779
1574,6/24/2020,39.99000168,40.54000092,37.31000137,38.00999832,28.75,28.98999977,26.93000031,27.34000015,-1.980003357,-1.409999847,3.920413293,1.98809957,0.096100851,0.012099715,1.638396875,0.078399316,0.810002747,4,1.209996643,0.828103194,-0.310001373,0.109998703
1575,6/25/2020,38.04999924,39.22999954,37.08000183,38.72000122,26.52000046,28.15999985,26.27000046,28.01000023,0.670001984,1.489999771,0.448902658,2.220099318,3.920413293,1.98809957,0.096100851,0.012099715,1.638396875,0.078399316,0.810002747,4,-1.980003357,-1.409999847
1576,6/26/2020,39.09000015,39.34999847,37.79000092,38.49000168,28.02000046,28.10000038,26.23999977,26.90999985,-0.599998474,-1.11000061,0.359998169,1.232101355,0.448902658,2.220099318,3.920413293,1.98809957,0.096100851,0.012099715,1.638396875,0.078399316,0.670001984,1.489999771
1577,6/29/2020,37.95999908,39.88999939,37.5,39.70000076,27.20000076,28.81999969,26.57999992,28.61000061,1.740001678,1.409999847,3.027605841,1.98809957,0.359998169,1.232101355,0.448902658,2.220099318,3.920413293,1.98809957,0.096100851,0.012099715,-0.599998474,-1.11000061
1578,6/30/2020,39.63999939,40.08000183,38.84999847,39.27000046,28.35000038,28.65999985,27.60000038,28.04999924,-0.369998932,-0.300001144,0.13689921,0.090000687,3.027605841,1.98809957,0.359998169,1.232101355,0.448902658,2.220099318,3.920413293,1.98809957,1.740001678,1.409999847
1579,7/1/2020,39.84000015,40.58000183,39.04999924,39.81999969,29.02000046,29.85000038,27.48999977,27.70000076,-0.020000458,-1.319999695,0.000400018,1.742399194,0.13689921,0.090000687,3.027605841,1.98809957,0.359998169,1.232101355,0.448902658,2.220099318,-0.369998932,-0.300001144
1580,7/2/2020,39.77999878,40.74000168,39.45999908,40.65000153,28.54000092,28.72999954,27.60000038,27.71999931,0.870002747,-0.820001602,0.756904779,0.672402628,0.000400018,1.742399194,0.13689921,0.090000687,3.027605841,1.98809957,0.359998169,1.232101355,-0.020000458,-1.319999695
1581,7/6/2020,40.38000107,41.08000183,39.84000015,40.63000107,28.23999977,28.62999916,27.28000069,28.44000053,0.25,0.200000763,0.0625,0.040000305,0.756904779,0.672402628,0.000400018,1.742399194,0.13689921,0.090000687,3.027605841,1.98809957,0.870002747,-0.820001602
1582,7/7/2020,40.68000031,40.95000076,39.90000153,40.61999893,27.86000061,27.95000076,26.86000061,27.01000023,-0.060001373,-0.850000381,0.003600165,0.722500648,0.0625,0.040000305,0.756904779,0.672402628,0.000400018,1.742399194,0.13689921,0.090000687,0.25,0.200000763
1583,7/8/2020,40.47999954,41.08000183,40.29999924,40.90000153,26.64999962,27.28000069,26.20000076,27.01000023,0.420001984,0.36000061,0.176401666,0.129600439,0.003600165,0.722500648,0.0625,0.040000305,0.756904779,0.672402628,0.000400018,1.742399194,-0.060001373,-0.850000381
1584,7/9/2020,40.86999893,40.99000168,39.27000046,39.61999893,26.79000092,26.92000008,25.21999931,25.64999962,-1.25,-1.140001297,1.5625,1.299602957,0.176401666,0.129600439,0.003600165,0.722500648,0.0625,0.040000305,0.756904779,0.672402628,0.420001984,0.36000061
1585,7/10/2020,39.58000183,40.77000046,38.54000092,40.54999924,25.29999924,27.26000023,25.14999962,27.09000015,0.969997406,1.790000916,0.940894968,3.204103278,1.5625,1.299602957,0.176401666,0.129600439,0.003600165,0.722500648,0.0625,0.040000305,-1.25,-1.140001297
1586,7/13/2020,40.34999847,40.72000122,39.47000122,40.09999847,27.22999954,27.62000084,26.30999947,26.81999969,-0.25,-0.409999847,0.0625,0.168099875,0.940894968,3.204103278,1.5625,1.299602957,0.176401666,0.129600439,0.003600165,0.722500648,0.969997406,1.790000916
1587,7/14/2020,39.59999847,40.56999969,39.06999969,40.29000092,25.63999939,26.75,25.45999908,26.11000061,0.690002441,0.470001221,0.476103369,0.220901147,0.0625,0.168099875,0.940894968,3.204103278,1.5625,1.299602957,0.176401666,0.129600439,-0.25,-0.409999847
1588,7/15/2020,40.54999924,41.25999832,40.08000183,41.20000076,27.5,28.87999916,26.92000008,28.60000038,0.650001526,1.100000381,0.422501984,1.210000839,0.476103369,0.220901147,0.0625,0.168099875,0.940894968,3.204103278,1.5625,1.299602957,0.690002441,0.470001221
1589,7/16/2020,40.97000122,41.18000031,40.52000046,40.75,27.55999947,27.95000076,27.04000092,27.26000023,-0.220001221,-0.299999237,0.048400537,0.089999542,0.422501984,1.210000839,0.476103369,0.220901147,0.0625,0.168099875,0.940894968,3.204103278,0.650001526,1.100000381
1590,7/17/2020,40.72000122,40.90000153,40.02000046,40.59000015,27.32999992,27.72999954,26.94000053,27.04999924,-0.130001068,-0.280000687,0.016900278,0.078400385,0.048400537,0.089999542,0.422501984,1.210000839,0.476103369,0.220901147,0.0625,0.168099875,-0.220001221,-0.299999237
1591,7/20/2020,40.63999939,40.90999985,39.83000183,40.81000137,27,27.42000008,26.03000069,26.21999931,0.170001984,-0.780000687,0.028900674,0.608401071,0.016900278,0.078400385,0.048400537,0.089999542,0.422501984,1.210000839,0.476103369,0.220901147,-0.130001068,-0.280000687
1592,7/21/2020,40.65000153,42.40000153,40.63999939,41.95999908,26.5,26.95000076,26.35000038,26.43000031,1.309997559,-0.069999695,1.716093604,0.004899957,0.028900674,0.608401071,0.016900278,0.078400385,0.048400537,0.089999542,0.422501984,1.210000839,0.170001984,-0.780000687
1593,7/22/2020,41.54000092,42.02999878,41.13999939,41.90000153,26.22999954,26.81999969,26.11000061,26.25,0.36000061,0.020000458,0.129600439,0.000400018,1.716093604,0.004899957,0.028900674,0.608401071,0.016900278,0.078400385,0.048400537,0.089999542,1.309997559,-0.069999695
1594,7/23/2020,41.95000076,42.36000061,40.83000183,41.06999969,26,27.70000076,25.78000069,26.78000069,-0.880001068,0.780000687,0.77440188,0.608401071,0.129600439,0.000400018,1.716093604,0.004899957,0.028900674,0.608401071,0.016900278,0.078400385,0.36000061,0.020000458
1595,7/24/2020,41.06000137,41.66999817,40.65999985,41.29000092,26.47999954,26.63999939,25.87999916,25.95999908,0.229999542,-0.520000458,0.052899789,0.270400476,0.77440188,0.608401071,0.129600439,0.000400018,1.716093604,0.004899957,0.028900674,0.608401071,-0.880001068,0.780000687
1596,7/27/2020,41.25999832,41.81999969,40.47999954,41.59999847,25.95000076,26.15999985,25.37000084,25.5,0.340000153,-0.450000763,0.115600104,0.202500687,0.052899789,0.270400476,0.77440188,0.608401071,0.129600439,0.000400018,1.716093604,0.004899957,0.229999542,-0.520000458
